Date,EWA,EWC,EWG,EWJ,EWT,EWU,EWW,EWY,EWZ,EZA,URTH
2021-09-16,21.102113723754883,33.6715087890625,30.466909408569336,65.66314697265625,43.94759750366211,27.07221221923828,43.19873809814453,75.31002044677734,23.18741798400879,37.055049896240234,121.544921875
2021-09-17,20.711332321166992,33.23750686645508,30.00849151611328,65.20142364501953,43.669105529785156,26.627864837646484,42.2467041015625,74.82369232177734,22.55084800720215,36.68148422241211,120.29723358154297
2021-09-20,20.174009323120117,32.55937194824219,29.232715606689453,64.26020812988281,42.29701614379883,26.20820426940918,41.473175048828125,72.99542236328125,21.887191772460938,35.92639923095703,118.263916015625
2021-09-21,20.410104751586914,32.695003509521484,29.576528549194336,64.83737182617188,42.5279655456543,26.422149658203125,41.5496711730957,73.04045104980469,22.320600509643555,36.737125396728516,118.46723937988281
2021-09-22,20.540363311767578,33.10188674926758,29.849817276000977,64.36676025390625,42.996646881103516,26.726606369018555,42.136199951171875,73.84201049804688,22.65242576599121,37.134544372558594,119.5116195678711
2021-09-23,20.849733352661133,33.51780319213867,30.255334854125977,64.73970031738281,43.621559143066406,27.03929328918457,42.314701080322266,75.61624145507812,22.96394157409668,37.73066711425781,120.89794921875
2021-09-24,20.621780395507812,33.36408996582031,29.946786880493164,64.51771545410156,43.458534240722656,26.8006649017334,41.88118362426758,74.31033325195312,22.638885498046875,36.90403747558594,120.68537139892578
2021-09-27,20.743896484375,33.635345458984375,29.99086570739746,64.46443176269531,43.60118103027344,26.940553665161133,42.27219772338867,74.75164031982422,22.577938079833984,37.16633224487305,120.43584442138672
2021-09-28,20.133304595947266,33.002418518066406,29.364953994750977,63.07037353515625,42.643436431884766,26.446834564208984,41.27766036987305,72.95038604736328,21.75852394104004,36.737125396728516,117.86650848388672
2021-09-29,20.076316833496094,32.83062744140625,29.22390365600586,63.03483963012695,42.00493621826172,26.496204376220703,40.946144104003906,72.10379791259766,21.893962860107422,36.824554443359375,117.85724639892578
2021-09-30,20.20657730102539,32.82158660888672,29.021141052246094,62.37776565551758,42.12041473388672,26.537349700927734,41.022647857666016,72.6441879272461,21.75852394104004,37.38093566894531,116.8775863647461
2021-10-01,20.304269790649414,33.119964599609375,29.038768768310547,62.0936393737793,42.02531814575195,26.65254783630371,41.252159118652344,72.49108123779297,22.40186882019043,37.4842643737793,117.82952880859375
